,text,label
382,试着想起--这首歌好听！,1
383,不错的想法！,1
384,一个有钱却缺失公民素质的民族太可怕了！,0
385,在这传统的三八佳节里，我谨代表我自己向活动在全国各界的妇女同志们表示最真诚的慰问和祝贺！,1
386,你们辛苦了！,1
387,[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌]哈哈，我就是很严肃,1
388,很少有人在18年后忘记他的歌；很少有人写一首歌让我们热泪满眶。。,1
389,今天，向家驹致敬。,1
390,不要下雨啦，还下雨我的游泳票就浪费啦。,0
391,绝望的孩子开始做他最喜欢的事情，他写歌，写啊写，现在人人都跟在他后面唱他的歌，他叫周杰伦。,1
392,[脸红][脸红]原来新加坡的潮州粥就是深圳的打冷！,1
393,粥的花头有够多的！,1
394,我爱喝粥[吐舌头][吐舌头],1
395,今天晒死了，做张面膜先...[嘻嘻][嘻嘻][嘻嘻][嘻嘻][奥特曼][奥特曼][奥特曼][奥特曼],1
396,连靠脱出名浴室征婚的人都可以认证！,0
397,不小心点进那个围脖，有点儿阅读色情小说的感觉。,1
398,请问，著名妓女能给认证一下吗？,0
399,首个亚冠比赛日让中国球迷异常振奋，不光是因为天津和杭州为中国足球带来了两个三分，更关键的是，在亚洲杯失利之后，在中超联赛下滑至亚洲第六后，终于有人，有球队站了出来，用实际行动告诉所有人，我们中国的俱乐部没有掉队！,1
400,我看着都腿软了，还那么有诗意！,1
401,[吃惊],1
402,楼主回眸一笑：是你的存折!!!,1
403,那个大美妞啊.......,1
404,我预感又有灾难降临！,0
405,SS3刚开始首尔场的时候是小发夹 后来戴有亮片的大发夹 还换不同颜色 啧啧...,1
406,还是小苹果头最萌╭(╯3╰)╮,1
407,这是怎么了.,1
408,我免单.,1
409,哈哈,1
410,老人被指杀人47年后洗脱罪名 获20万元国家赔偿 有些人犯错为什么要国家赔偿？,0
411,国家赔偿的钱是不是人民纳税的钱~~~~,0
412,难道一些人犯错 让人民去赔偿吗？,0
413,心中在跳着舞呢！,1
414, 萱 今天又与雨儿共舞了喔 想看你跳舞了呀[可爱],1
415,今天支持一下国货 张裕的张裕的 哈哈哈 收到lanecrawford的信 让我赶紧更新金卡 呜呜.,1
416,zzzzzz[泪],1
417,白雪牌冰砖是我儿时的最香浓的回忆，那时会在夏天的傍晚，搬张躺椅坐在弄堂里，妈妈这时就会拿一块冰砖出来，用小洋刀对半斜角切开（为了看上去大点）分给我和狗狗，我就拿着盘子用调羹挖着吃，妈妈就舔舔包冰砖的那种油纸头。,1
418,气死我了。,0
419,登陆玩家社区大家都有信息，只有我- -显示没有角色。,0
420,我举报BUG了，我真的不要纳元丹！！！,0
421,吴祚来：印度人没什么钱，但做到了让所有义务教育的孩子们有免费午餐吃，而战后日本，所有的小学都是同样的建筑，所有的孩子都有免费午餐吃。,1
422,这办法治疗咽炎也可以,1
423,这个在露骨了吧。,0
424,另外一件怪事，我一个人可以拿出那么多的图片来证明，你们这么多人来反驳我，却全是空口白话。,0
425,连一个文献的证据都拿不出来。,0
426,就会说恩怨二字。,0
427,汉字多得很呢。,0
428,以前怕死指甲油显手黑，如今不显手黑的指甲油我还不爱了[挖鼻屎][挖鼻屎],1
429,为神马我看到十三抱着若曦就这么有感觉呢，为神马老袁和诗诗还是看着最登对的呢~~~~~~~~~~我的康慈，我的慕仪~~~~,1
430,我伸出手他竟然握着我的手指头，然后要抱抱～,1
431,经得母亲同意后我抱起他，他把脑袋埋在我脖子里，竟然叫我妈妈…,1
432,我有点舍不得放下，真想抱他回家…,1
433,越来越喜欢小宝宝，是不是意味着我可以结婚生宝宝了呢？,1
434,听到他叫我妈妈，我的心就软成一滩水了…,1
435,个人认为，骆家辉作为前商务部长，比作为华裔出任驻华大使的积极意义更大，预示着奥巴马政府对华商务交流合作的重视程度与日俱增，而骆家辉更将承担致力减少美中贸易逆差的斡旋人角色。,1
436,[思考] ps.开复老师的八卦爆料更吸引我眼球。,1
437,好！！！,1
438,这才是我喜欢的JAY风格电影，《头文字D》虽然是杰伦的第一部电影，但我认为也是最好的一部，相对最近几年的其他烂片来说。,1
439,再看几遍还是那么有feel,1
440,"回复@新浪家居产品评测中心:当然是完美结合啦,哈哈.",1
441,不要说的那么伟大。,0
442,那个年代我就送你我最喜欢的贺年卡了，我回忆一下，大概是02-04年之间，再往后，我不会干这么2的事儿了。[爱你],1
443,现在身体吃不消了，耽误很多事情，希望大家都注意保护自己的身体！,1
444,这个必须要隆重推荐下。。。。,1
445,一个月用下来绝对好。,1
446,霜状的质地刚摸上去感觉稍稍有点粘 但是非常好吸收,1
447,终于有状态了！,1
448,yo！,1
449,哥兴奋了！,1
450,要的就是这种感觉！,1
451,明天有感觉会超常发挥！,1
452,（哥继续用这块幸运橡皮）,1
453,我了个去，京东你真的伤不起啊！！！,0
454,你妹的，敢不敢别用这蛋疼的箱子了！,0
455,我明明买的是书啊！！！,0
456,你妹的，敢不敢别用这蛋疼的箱子了！,0
457,这尼玛杜蕾斯的箱子感情是不要钱吧！！,0
458,食品安全是个问题，多方的表现都不错。,1
459,"由我认定你是我偶像的那一刻,我用心用时间用耐性去回补你入行以来的所有事迹.",1
460,你说我们是你的动力你说有我们的支持你不用睡觉.,1
461,我们感动我们心痛.,1
462,"你从没有一刻让我们失望过,你那90度的鞠躬是很多偶像做不到的.",1
463,"林峯、我不是你唯一的honey,但你是我唯一的RaymondLam.",1
464,国贸的人保定损真不是个东西，说非人保合作单位修车，不给定损。,0
465,我又来崇文门人保定损中心了，这边说，没这个规定。,0
466,这是肿么了啊肿么了[抓狂][泪]312你们看到可不要嫌弃我哦。。。,0
467,咳咳,0
468,郭靖宇抱拳谢过！,1
469,这比我个人获单项奖还高兴！,1
470,无比骄傲！,1
471,"早高峰,我家到公司打车15元,我表示我家住的其实也不远嘛,我表示武汉的房价不贵嘛,我表示是八是今天很多妇女放假了呀,我表示原来妇女解放的那么彻底都成为交通拥挤的主力军了",1
472,继去年12月1日不让我去新加坡参加一个国际会议之后再一次无端侵犯我的基本公民权利。,0
473,这样做难道能够建立和谐社会吗？,0
474,博主，我现已在江南大道南绕了2圈，最多只有江南大道南486号，没有1230号，电话也是空号，不会是流嘢吧？[抓狂],0
475,咦哦？,1
476,睡梦中又地震，居然毫不知情啊。,0
477,献给现在或曾经是军人的战友。,1
478,貌似B超的结果不太好，医生也不说，拜托我有知情权啊！！！,0
479,还有神马甲状腺结节还是淋巴神马的，拜托是癌症就告诉我啊！[怒][怒][抓狂][抓狂],0
480,打雷了!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0
481,闪电!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!![泪奔],0
482,ヾ(≧O≦)〃嗷~厉旭你真可爱。,1
483,4点钟怎么也是了吧，居然在闹钟响之前！,1
484,看到了吧^^无论年长还是年幼，爱着你的心都是一样的不会改变[心] [心],1
485,真的好有洋娃娃的感觉...,1
486,调个音量而已我总不会挪一下就保存一下啊！！！！,0
487,啥也浇息不了我的满腔怒火！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,0
488,尼玛！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,0
489,我不是追星族，但是，今天和朋友们的交流很开心，祝福朋友们粽子节快乐！,1
490,感谢各位了。,1
491,开场一曲《WhyMe2011》那叫一个劲爆，全场立刻嗨翻。,1
492,我葱下场时是从我身边过去的，一身白，巨美。,1
493,边走还边发道具，别人拿到的都是带饼干的铅笔盒，只有我的是望远镜～,1
494,[可爱],1
495,我要气死了！！,0
496,中午下楼吃饭，我妈乐滋滋跟我说给宝宝喂粥了，我呆住，她又说还加了点蛋黄。,1
497,我差点哭出来[泪]平时已经很注意给她灌输新理念了[抓狂]没和我商量就这么做了！！！,0
498,剥夺我这个做麻麻的第一次给宝宝喂辅食的权利！！,0
499,还一次加两种辅食！！！,0
500,我一而再再而三的说宝宝现在不能吃蛋黄！！！,0
501,[泪],0
502,虽然很久没有使用卡片机了，但给它们添置新行头的热情从来没有熄灭过。,1
503,支持天津颐高数码广场！,1
504,恭喜天津颐高数码广场成为天津IT卖场第一品牌！！,1
505,预祝今年销售长红！,1
506,业绩节节攀升！,1
507,学会爱自己 ------,1
508,我们都不是很完美的人，但我们要接受不完美的自己。,1
509,------ 只要对自己有信心，懂得珍惜自己，世界的一切不完美，你都可以坦然面对。,1
510,"请记得■身份证■准考证■2B铅笔■中性笔■橡皮■尺子■圆规■水瓶 ■手表■面巾纸 ■自信■还有微笑（再把我的祝福带给你）转发给你珍视的人,幸运与你同在-----努力过的同学们，高考必胜！！",1
511,如果你接触了射手座的人，你会深深体会到ta的真诚和侠义。,1
512,射手座的骨子里面透露的是一股正义。。。,1
513,在这冷嗖嗖的日子里，翻看西双版纳的照片想念阳光灿烂的日子。,1
514,恐高症的我竟然一点不害怕。,1
515,而且国安进球是误判，审议结果是进球无效，越位在先！,0
516,高考虽悲壮，可我们一起走过。。。,1
517,同学们，不管早上的考试如何，请放下不安，好好吃饭，小憩一下，下午继续吧！！,1
518,这不是检验能否成功的唯一标准，可却是你必须经历的一场人生洗礼……,1
519,加油！！,1
520,北理校队威武，第五次夺得中国大学生足球联赛冠军！,1
521,对国家，对社会有一点好处吗？,0
522,希望我国的政府不要走上错误的道路而不自觉。,0
523,越陷越深。,0
524,哈哈 如果灵山的负责人吴国平同志看到了，花个300万请你做个片子~~,1
525,"无论何时无论何地，不管我变成了什么样子，亦不管你处在什么位置，只要想起你为午饭开放的私信,你为午饭泛起的泪光,你偷偷从背后伸向午饭的手,你冒雨捡起的午饭的信,你说的那句在一起,你唱的那句感谢午饭们陪我到最后…",1
526,我就知道，你一直都是我爱的纯白少年武艺!,1
527,所以，今天应该全国放假一天！[哈哈],1
528,今天是个好日子喂~记得第一次看晨梦初醒2周年视频时，我看到字幕6月11日慢慢出现，心瞬间跳的无比快。,1
529,祝晨梦初醒四周年快乐！,1
530,祝我22岁生日快乐！,1
531,我们继！续！爱！[蛋糕],1
532,刚才掉坑里了，好大坑啊！,1
533,磕到我的保险杠下面啦都！,0
534,赶紧填平呀！,0
535,大家快来转发吧，有惊喜哦！,1
536,热死辣辣。。,0
537,我真的惊呆了，作为一个泡美容坛子N年的人，第一次看到这么震惊的事情。。,1
538,啊,1
539,忘了发今天在地下室照到的两人PK大战[奥特曼] [奥特曼] 经过我处理之后现在跟童鞋们分享图片。。,1
540,sexy[花心],1
541,各位，早安！,1
542,[微风] 运动会终于结束了，公司总成绩第一，六项荣誉，十九天的连续作战，值了，就是浑身都疼啊，休息中、、、、,1
543,一群大妈伴着农业现代化风格的歌曲跳经典社区舞，趁着夜黑风高无人识，凑上去跟着得瑟。,1
544,呃……,1
545,好吧，总比办健身卡便宜。,1
546,刘慈欣《球状闪电》，推荐下哈，不过可能因为是早期作品，语言啊文章架构啊啥的看着没《三体》爽。,1
547,还有几天就结束舞动了，最后一集反而心情极其轻松,1
548,最开心的是所有舞动的选手们都回来啦,1
549,他们会一起表演很可爱很动感的开场舞哦，圆满。。。,1
550,奇！,1
551,[good] 真是到了一个登峰造极的程度，难道大自然就如此神奇？,1
552,奶奶在世时常抱怨毛东泽让全国人民吃不上饭，但我却唯独喜欢毛泽东，打读高中时，一本《毛泽东传》把我看得如痴如醉、神经错乱。,1
553,电影票已攒足，择日观看，在此也感谢那些电影票多得到处派发的人。,1
554,我们不知道这一天什么时刻来临，但也许就在15年内的某一天降临。,0
555,疙瘩汤、虾仁三鲜蒸饺、干肠蒸干豆腐、沾酱菜、玉米加芋头、最后来点木瓜~~我美了美了美了~~撑了撑了撑了~~~发了发了发了~~~,1
556,天天正事不干就泡网上找骂！,0
557,骂你们还真是每个老百姓应尽的义务啊！,0
